id,type,sectionId,sectionName,webPublicationDate,webTitle,webUrl,apiUrl,isHosted,pillarId,pillarName,Wordcount
commentisfree/2023/nov/15/david-cameron-tory-party-dead-ghost-rishi-sunak,article,commentisfree,Opinion,2023-11-15 06:00:00+00:00,David Cameron’s Tory party is dead – and its ghost can’t save Rishi Sunak | Rafael Behr,https://www.theguardian.com/commentisfree/2023/nov/15/david-cameron-tory-party-dead-ghost-rishi-sunak,https://content.guardianapis.com/commentisfree/2023/nov/15/david-cameron-tory-party-dead-ghost-rishi-sunak,False,pillar/opinion,Opinion,1005
uk-news/2023/nov/15/what-will-the-supreme-courts-rwanda-judgment-mean-for-uk-immigration-policy,article,uk-news,UK news,2023-11-15 05:00:07+00:00,What will the supreme court’s Rwanda judgment mean for UK immigration policy?,https://www.theguardian.com/uk-news/2023/nov/15/what-will-the-supreme-courts-rwanda-judgment-mean-for-uk-immigration-policy,https://content.guardianapis.com/uk-news/2023/nov/15/what-will-the-supreme-courts-rwanda-judgment-mean-for-uk-immigration-policy,False,pillar/news,News,949
us-news/2023/nov/14/george-santos-campaign-fundraiser-guilty-wire-fraud,article,us-news,US news,2023-11-14 22:21:56+00:00,Ex-fundraiser for George Santos pleads guilty to wire fraud,https://www.theguardian.com/us-news/2023/nov/14/george-santos-campaign-fundraiser-guilty-wire-fraud,https://content.guardianapis.com/us-news/2023/nov/14/george-santos-campaign-fundraiser-guilty-wire-fraud,False,pillar/news,News,493
politics/live/2023/nov/14/conservative-tory-cabinet-reshuffle-rishi-sunak-esther-mcvey-anti-woke-minister-david-cameron-uk-politics-live,liveblog,politics,Politics,2023-11-14 20:27:14+00:00,Suella Braverman says Rishi Sunak broke secret promises he made to win her support and accuses him of betrayal – as it happened,https://www.theguardian.com/politics/live/2023/nov/14/conservative-tory-cabinet-reshuffle-rishi-sunak-esther-mcvey-anti-woke-minister-david-cameron-uk-politics-live,https://content.guardianapis.com/politics/live/2023/nov/14/conservative-tory-cabinet-reshuffle-rishi-sunak-esther-mcvey-anti-woke-minister-david-cameron-uk-politics-live,False,pillar/news,News,9336
politics/2023/nov/14/rishi-sunak-made-secret-promises-to-win-my-backing-says-suella-braverman,article,politics,Politics,2023-11-14 19:56:33+00:00,Braverman plots Tory rebellion on Rwanda plan after stinging attack on PM,https://www.theguardian.com/politics/2023/nov/14/rishi-sunak-made-secret-promises-to-win-my-backing-says-suella-braverman,https://content.guardianapis.com/politics/2023/nov/14/rishi-sunak-made-secret-promises-to-win-my-backing-says-suella-braverman,False,pillar/news,News,1021
politics/2023/nov/14/suella-bravermans-departure-letter-what-she-wrote-and-what-it-means,article,politics,Politics,2023-11-14 19:30:36+00:00,Suella Braverman’s departure letter: what she wrote – and what it means,https://www.theguardian.com/politics/2023/nov/14/suella-bravermans-departure-letter-what-she-wrote-and-what-it-means,https://content.guardianapis.com/politics/2023/nov/14/suella-bravermans-departure-letter-what-she-wrote-and-what-it-means,False,pillar/news,News,1062
world/2023/nov/14/russia-ukraine-war-at-a-glance-what-we-know-on-day-629,article,world,World news,2023-11-14 19:12:35+00:00,Russia-Ukraine war at a glance: what we know on day 629,https://www.theguardian.com/world/2023/nov/14/russia-ukraine-war-at-a-glance-what-we-know-on-day-629,https://content.guardianapis.com/world/2023/nov/14/russia-ukraine-war-at-a-glance-what-we-know-on-day-629,False,pillar/news,News,686
politics/2023/nov/14/lord-big-dave-returns-complete-with-dusty-contacts-book-david-cameron,article,politics,Politics,2023-11-14 19:06:45+00:00,"‘Now, where was I?’ Lord Big Dave dusts off old contacts book to return to top table | John Crace",https://www.theguardian.com/politics/2023/nov/14/lord-big-dave-returns-complete-with-dusty-contacts-book-david-cameron,https://content.guardianapis.com/politics/2023/nov/14/lord-big-dave-returns-complete-with-dusty-contacts-book-david-cameron,False,pillar/news,News,1304
world/live/2023/nov/14/russia-ukraine-war-live-zelenskiy-eu-fighting-avdiivka-putin,liveblog,world,World news,2023-11-14 18:55:08+00:00,"Ukrainian troops secure foothold in south, says senior official – as it happened",https://www.theguardian.com/world/live/2023/nov/14/russia-ukraine-war-live-zelenskiy-eu-fighting-avdiivka-putin,https://content.guardianapis.com/world/live/2023/nov/14/russia-ukraine-war-live-zelenskiy-eu-fighting-avdiivka-putin,False,pillar/news,News,4677
politics/2023/nov/14/uk-signs-agreement-to-boost-trade-with-florida,article,politics,Politics,2023-11-14 18:25:09+00:00,UK signs agreement to boost trade with Florida,https://www.theguardian.com/politics/2023/nov/14/uk-signs-agreement-to-boost-trade-with-florida,https://content.guardianapis.com/politics/2023/nov/14/uk-signs-agreement-to-boost-trade-with-florida,False,pillar/news,News,464
politics/2023/nov/14/suella-braverman-resignation-letter-in-full,article,politics,Politics,2023-11-14 17:46:11+00:00,‘A betrayal of our agreement’: Suella Braverman’s letter to Rishi Sunak in full,https://www.theguardian.com/politics/2023/nov/14/suella-braverman-resignation-letter-in-full,https://content.guardianapis.com/politics/2023/nov/14/suella-braverman-resignation-letter-in-full,False,pillar/news,News,1350
politics/2023/nov/14/david-cameron-is-more-joke-than-joker-in-rishi-sunaks-reshuffled-pack,article,politics,Politics,2023-11-14 17:34:07+00:00,David Cameron is more joke than joker in Rishi Sunak’s reshuffled pack | Letters,https://www.theguardian.com/politics/2023/nov/14/david-cameron-is-more-joke-than-joker-in-rishi-sunaks-reshuffled-pack,https://content.guardianapis.com/politics/2023/nov/14/david-cameron-is-more-joke-than-joker-in-rishi-sunaks-reshuffled-pack,False,pillar/news,News,507
culture/2023/nov/14/late-night-seth-meyers-trump-rallies-fascist-rhetoric,article,culture,Culture,2023-11-14 16:46:10+00:00,Seth Meyers on Trump’s campaign rallies: ‘Openly fascist rhetoric’,https://www.theguardian.com/culture/2023/nov/14/late-night-seth-meyers-trump-rallies-fascist-rhetoric,https://content.guardianapis.com/culture/2023/nov/14/late-night-seth-meyers-trump-rallies-fascist-rhetoric,False,pillar/arts,Arts,804
politics/2023/nov/14/some-people-have-short-memories-mixed-views-on-david-cameron-return,article,politics,Politics,2023-11-14 15:49:16+00:00,‘Some people have short memories’: mixed views on David Cameron’s return,https://www.theguardian.com/politics/2023/nov/14/some-people-have-short-memories-mixed-views-on-david-cameron-return,https://content.guardianapis.com/politics/2023/nov/14/some-people-have-short-memories-mixed-views-on-david-cameron-return,False,pillar/news,News,988
politics/2023/nov/14/rishi-sunak-accused-of-abandoning-red-wall-tory-voters,article,politics,Politics,2023-11-14 15:32:58+00:00,Rishi Sunak accused of abandoning ‘red wall’ Tory voters,https://www.theguardian.com/politics/2023/nov/14/rishi-sunak-accused-of-abandoning-red-wall-tory-voters,https://content.guardianapis.com/politics/2023/nov/14/rishi-sunak-accused-of-abandoning-red-wall-tory-voters,False,pillar/news,News,622
us-news/2023/nov/14/biden-2024-messaging-trump-research,article,us-news,US news,2023-11-14 14:00:41+00:00,"Biden’s economic messaging should ‘hit Trump’ and highlight his mistakes, data reveals",https://www.theguardian.com/us-news/2023/nov/14/biden-2024-messaging-trump-research,https://content.guardianapis.com/us-news/2023/nov/14/biden-2024-messaging-trump-research,False,pillar/news,News,1104
australia-news/2023/nov/15/social-cohesion-lowest-on-record-as-australia-reels-from-cost-of-living-inequality-concerns-and-voice-debate,article,australia-news,Australia news,2023-11-14 14:00:38+00:00,"Social cohesion lowest on record as Australia reels from cost of living, inequality concerns and voice debate",https://www.theguardian.com/australia-news/2023/nov/15/social-cohesion-lowest-on-record-as-australia-reels-from-cost-of-living-inequality-concerns-and-voice-debate,https://content.guardianapis.com/australia-news/2023/nov/15/social-cohesion-lowest-on-record-as-australia-reels-from-cost-of-living-inequality-concerns-and-voice-debate,False,pillar/news,News,847
artanddesign/2023/nov/14/joe-tilson-obituary,article,artanddesign,Art and design,2023-11-14 13:02:35+00:00,Joe Tilson obituary,https://www.theguardian.com/artanddesign/2023/nov/14/joe-tilson-obituary,https://content.guardianapis.com/artanddesign/2023/nov/14/joe-tilson-obituary,False,pillar/arts,Arts,1159
tv-and-radio/2023/nov/14/im-a-celebritys-2023-campmates-ranked,article,tv-and-radio,Television & radio,2023-11-14 12:56:14+00:00,I’m A Celebrity’s 2023 campmates … ranked!,https://www.theguardian.com/tv-and-radio/2023/nov/14/im-a-celebritys-2023-campmates-ranked,https://content.guardianapis.com/tv-and-radio/2023/nov/14/im-a-celebritys-2023-campmates-ranked,False,pillar/arts,Arts,1095
technology/2023/nov/14/youtube-to-offer-option-to-flag-ai-generated-songs-that-mimic-artists-voices,article,technology,Technology,2023-11-14 12:26:33+00:00,YouTube to offer option to flag AI-generated songs that mimic artists’ voices,https://www.theguardian.com/technology/2023/nov/14/youtube-to-offer-option-to-flag-ai-generated-songs-that-mimic-artists-voices,https://content.guardianapis.com/technology/2023/nov/14/youtube-to-offer-option-to-flag-ai-generated-songs-that-mimic-artists-voices,False,pillar/news,News,535
world/2023/nov/14/argentina-president-election-javier-milei-inflation-economy-conservative,article,world,World news,2023-11-14 11:15:35+00:00,How Argentina’s hyperinflation could clinch election for far-right Milei,https://www.theguardian.com/world/2023/nov/14/argentina-president-election-javier-milei-inflation-economy-conservative,https://content.guardianapis.com/world/2023/nov/14/argentina-president-election-javier-milei-inflation-economy-conservative,False,pillar/news,News,1272
politics/2023/nov/14/discontent-tory-rightwing-david-cameron-return,article,politics,Politics,2023-11-14 11:14:53+00:00,‘The politics of yesterday’: discontent on Tory right mars Cameron’s return,https://www.theguardian.com/politics/2023/nov/14/discontent-tory-rightwing-david-cameron-return,https://content.guardianapis.com/politics/2023/nov/14/discontent-tory-rightwing-david-cameron-return,False,pillar/news,News,528
world/2023/nov/14/first-edition-david-cameron-rishi-sunak-reshuffle,article,world,World news,2023-11-14 07:00:09+00:00,Tuesday briefing: David Cameron is back in government – can he help save Sunak?,https://www.theguardian.com/world/2023/nov/14/first-edition-david-cameron-rishi-sunak-reshuffle,https://content.guardianapis.com/world/2023/nov/14/first-edition-david-cameron-rishi-sunak-reshuffle,False,pillar/news,News,2359
commentisfree/2023/nov/14/suella-braverman-modern-tory-conservative-party-david-cameron-theresa-may,article,commentisfree,Opinion,2023-11-14 06:00:21+00:00,"Suella Braverman was the pantomime villain, but don’t expect the story to change now she’s gone | Owen Jones ",https://www.theguardian.com/commentisfree/2023/nov/14/suella-braverman-modern-tory-conservative-party-david-cameron-theresa-may,https://content.guardianapis.com/commentisfree/2023/nov/14/suella-braverman-modern-tory-conservative-party-david-cameron-theresa-may,False,pillar/opinion,Opinion,860
australia-news/2023/nov/14/afternoon-update-australia-paralysed-in-gaza-response-un-official-says-commbank-records-25bn-profit-and-radio-host-missing-in-crocodile-waters,article,australia-news,Australia news,2023-11-14 05:42:40+00:00,"Afternoon Update: Australia ‘paralysed’ in Gaza response, UN official says; CommBank records $2.5bn profit; and radio host missing in crocodile waters",https://www.theguardian.com/australia-news/2023/nov/14/afternoon-update-australia-paralysed-in-gaza-response-un-official-says-commbank-records-25bn-profit-and-radio-host-missing-in-crocodile-waters,https://content.guardianapis.com/australia-news/2023/nov/14/afternoon-update-australia-paralysed-in-gaza-response-un-official-says-commbank-records-25bn-profit-and-radio-host-missing-in-crocodile-waters,False,pillar/news,News,786
world/2023/nov/14/pieter-omtzigt-centrist-outsider-who-wants-to-remake-dutch-politics-in-his-own-image,article,world,World news,2023-11-14 05:00:21+00:00,Pieter Omtzigt: centrist outsider who wants to remake Dutch politics in his own image,https://www.theguardian.com/world/2023/nov/14/pieter-omtzigt-centrist-outsider-who-wants-to-remake-dutch-politics-in-his-own-image,https://content.guardianapis.com/world/2023/nov/14/pieter-omtzigt-centrist-outsider-who-wants-to-remake-dutch-politics-in-his-own-image,False,pillar/news,News,1349
environment/2023/nov/14/uk-to-loosen-post-brexit-chemical-regulations-further,article,environment,Environment,2023-11-14 05:00:21+00:00,UK to loosen post-Brexit chemical regulations further,https://www.theguardian.com/environment/2023/nov/14/uk-to-loosen-post-brexit-chemical-regulations-further,https://content.guardianapis.com/environment/2023/nov/14/uk-to-loosen-post-brexit-chemical-regulations-further,False,pillar/news,News,645
politics/2023/nov/14/david-cameron-foreign-secretary-rishi-sunak-cabinet-reactions-newspapers-suella-braverman,article,politics,Politics,2023-11-14 03:56:25+00:00,‘Back to the future’: how the papers covered the return of David Cameron,https://www.theguardian.com/politics/2023/nov/14/david-cameron-foreign-secretary-rishi-sunak-cabinet-reactions-newspapers-suella-braverman,https://content.guardianapis.com/politics/2023/nov/14/david-cameron-foreign-secretary-rishi-sunak-cabinet-reactions-newspapers-suella-braverman,False,pillar/news,News,482
world/2023/nov/14/new-zealand-election-results-limbo-coalition-negotiations-act-party-nz-first,article,world,World news,2023-11-14 03:11:04+00:00,New Zealand in limbo one month after election as government coalition negotiations drag on,https://www.theguardian.com/world/2023/nov/14/new-zealand-election-results-limbo-coalition-negotiations-act-party-nz-first,https://content.guardianapis.com/world/2023/nov/14/new-zealand-election-results-limbo-coalition-negotiations-act-party-nz-first,False,pillar/news,News,600
world/live/2023/nov/13/israel-hamas-war-live-updates-al-shifa-hospital-who-us-strikes-syria-palestine,liveblog,world,World news,2023-11-14 02:14:48+00:00,Israel-Hamas war: Brazil’s president accuses Israel of ‘killing innocent people’ – as it happened,https://www.theguardian.com/world/live/2023/nov/13/israel-hamas-war-live-updates-al-shifa-hospital-who-us-strikes-syria-palestine,https://content.guardianapis.com/world/live/2023/nov/13/israel-hamas-war-live-updates-al-shifa-hospital-who-us-strikes-syria-palestine,False,pillar/news,News,18290
us-news/2023/nov/13/paul-nancy-pelosi-testimony-trial-david-depape-hammer,article,us-news,US news,2023-11-14 01:26:25+00:00,‘Traumatic’: Paul Pelosi testifies on being attacked by man with hammer,https://www.theguardian.com/us-news/2023/nov/13/paul-nancy-pelosi-testimony-trial-david-depape-hammer,https://content.guardianapis.com/us-news/2023/nov/13/paul-nancy-pelosi-testimony-trial-david-depape-hammer,False,pillar/news,News,758
uk-news/2023/nov/14/migrant-workers-face-exploitation-as-result-of-post-brexit-scheme-says-report,article,uk-news,UK news,2023-11-14 00:01:14+00:00,"Migrant workers face exploitation as result of post-Brexit scheme, says report",https://www.theguardian.com/uk-news/2023/nov/14/migrant-workers-face-exploitation-as-result-of-post-brexit-scheme-says-report,https://content.guardianapis.com/uk-news/2023/nov/14/migrant-workers-face-exploitation-as-result-of-post-brexit-scheme-says-report,False,pillar/news,News,580
politics/2023/nov/13/reshuffle-that-brought-david-cameron-back-is-likely-to-be-last-before-election,article,politics,Politics,2023-11-13 21:43:23+00:00,David Cameron makes shock comeback in high-risk reshuffle,https://www.theguardian.com/politics/2023/nov/13/reshuffle-that-brought-david-cameron-back-is-likely-to-be-last-before-election,https://content.guardianapis.com/politics/2023/nov/13/reshuffle-that-brought-david-cameron-back-is-likely-to-be-last-before-election,False,pillar/news,News,1164
politics/live/2023/nov/13/suella-braverman-rishi-sunak-cabinet-reshuffle-conservatives-uk-politics-latest,liveblog,politics,Politics,2023-11-13 20:45:27+00:00,David Cameron denies lobbying row should rule out return; Esther McVey made minister without portfolio – as it happened,https://www.theguardian.com/politics/live/2023/nov/13/suella-braverman-rishi-sunak-cabinet-reshuffle-conservatives-uk-politics-latest,https://content.guardianapis.com/politics/live/2023/nov/13/suella-braverman-rishi-sunak-cabinet-reshuffle-conservatives-uk-politics-latest,False,pillar/news,News,10128
politics/2023/nov/13/suella-braverman-sacked-home-secretary,article,politics,Politics,2023-11-13 20:23:02+00:00,Rightwing Tories meet in wake of Suella Braverman’s sacking,https://www.theguardian.com/politics/2023/nov/13/suella-braverman-sacked-home-secretary,https://content.guardianapis.com/politics/2023/nov/13/suella-braverman-sacked-home-secretary,False,pillar/news,News,847
australia-news/2023/nov/14/morning-mail-david-camerons-surprise-return-to-uk-government-national-poll-backs-palestinians-trump-echoed-hitler,article,australia-news,Australia news,2023-11-13 20:14:12+00:00,"Morning Mail: David Cameron’s surprise return to UK government, national poll backs Palestinians, Trump ‘echoed Hitler’",https://www.theguardian.com/australia-news/2023/nov/14/morning-mail-david-camerons-surprise-return-to-uk-government-national-poll-backs-palestinians-trump-echoed-hitler,https://content.guardianapis.com/australia-news/2023/nov/14/morning-mail-david-camerons-surprise-return-to-uk-government-national-poll-backs-palestinians-trump-echoed-hitler,False,pillar/news,News,1148
politics/2023/nov/13/he-still-has-his-political-mojo-david-cameron-comes-back-from-his-shed,article,politics,Politics,2023-11-13 19:55:39+00:00,‘He still has his political mojo’: David Cameron comes back from his shed,https://www.theguardian.com/politics/2023/nov/13/he-still-has-his-political-mojo-david-cameron-comes-back-from-his-shed,https://content.guardianapis.com/politics/2023/nov/13/he-still-has-his-political-mojo-david-cameron-comes-back-from-his-shed,False,pillar/news,News,1198
commentisfree/2023/nov/13/the-guardian-view-on-rishi-sunaks-reshuffle-the-tories-cant-escape-their-own-chaos,article,commentisfree,Opinion,2023-11-13 19:02:09+00:00,The Guardian view on Rishi Sunak’s reshuffle: the Tories can’t escape their own chaos | Editorial,https://www.theguardian.com/commentisfree/2023/nov/13/the-guardian-view-on-rishi-sunaks-reshuffle-the-tories-cant-escape-their-own-chaos,https://content.guardianapis.com/commentisfree/2023/nov/13/the-guardian-view-on-rishi-sunaks-reshuffle-the-tories-cant-escape-their-own-chaos,False,pillar/opinion,Opinion,574
tv-and-radio/2023/nov/13/nigel-farage-and-guardian-critic-grace-dent-jamie-lynn-spears-fred-sirieix-to-appear-on-im-a-celebrity,article,tv-and-radio,Television & radio,2023-11-13 19:00:08+00:00,Nigel Farage and Guardian critic Grace Dent to appear on I’m a Celebrity,https://www.theguardian.com/tv-and-radio/2023/nov/13/nigel-farage-and-guardian-critic-grace-dent-jamie-lynn-spears-fred-sirieix-to-appear-on-im-a-celebrity,https://content.guardianapis.com/tv-and-radio/2023/nov/13/nigel-farage-and-guardian-critic-grace-dent-jamie-lynn-spears-fred-sirieix-to-appear-on-im-a-celebrity,False,pillar/arts,Arts,601
world/live/2023/nov/13/russia-ukraine-war-live-melitopol-resistance-kills-russian-fsb-trio-reports,liveblog,world,World news,2023-11-13 18:55:16+00:00,"Three people killed in Russian shelling of Kherson, says Ukraine – as it happened",https://www.theguardian.com/world/live/2023/nov/13/russia-ukraine-war-live-melitopol-resistance-kills-russian-fsb-trio-reports,https://content.guardianapis.com/world/live/2023/nov/13/russia-ukraine-war-live-melitopol-resistance-kills-russian-fsb-trio-reports,False,pillar/news,News,5219
politics/2023/nov/13/tony-blair-discussing-situation-in-bid-to-end-israel-and-palestine-crisis,article,politics,Politics,2023-11-13 17:31:45+00:00,Tony Blair ‘discussing situation’ in Gaza and open to role in effort to end crisis,https://www.theguardian.com/politics/2023/nov/13/tony-blair-discussing-situation-in-bid-to-end-israel-and-palestine-crisis,https://content.guardianapis.com/politics/2023/nov/13/tony-blair-discussing-situation-in-bid-to-end-israel-and-palestine-crisis,False,pillar/news,News,483
politics/2023/nov/13/sunak-searches-the-gene-puddle-of-tory-talent-and-finds-david-cameron,article,politics,Politics,2023-11-13 17:28:02+00:00,Sunak searches the gene puddle of Tory talent … and finds Big Dave | John Crace,https://www.theguardian.com/politics/2023/nov/13/sunak-searches-the-gene-puddle-of-tory-talent-and-finds-david-cameron,https://content.guardianapis.com/politics/2023/nov/13/sunak-searches-the-gene-puddle-of-tory-talent-and-finds-david-cameron,False,pillar/news,News,1274
politics/2023/nov/13/greensill-scandal-david-cameron-cabinet,article,politics,Politics,2023-11-13 16:51:15+00:00,What is the Greensill scandal overshadowing David Cameron’s return to cabinet?,https://www.theguardian.com/politics/2023/nov/13/greensill-scandal-david-cameron-cabinet,https://content.guardianapis.com/politics/2023/nov/13/greensill-scandal-david-cameron-cabinet,False,pillar/news,News,1026
commentisfree/2023/nov/13/nigel-farage-appearance-on-im-a-celebrity-will-entrench-his-jolly-nice-man-facade-ever-further,article,commentisfree,Opinion,2023-11-13 16:43:53+00:00,Nigel Farage is deeply divisive. Why is his reputation being fun-washed on I’m a Celebrity? | Zoe Williams,https://www.theguardian.com/commentisfree/2023/nov/13/nigel-farage-appearance-on-im-a-celebrity-will-entrench-his-jolly-nice-man-facade-ever-further,https://content.guardianapis.com/commentisfree/2023/nov/13/nigel-farage-appearance-on-im-a-celebrity-will-entrench-his-jolly-nice-man-facade-ever-further,False,pillar/opinion,Opinion,691
politics/2023/nov/13/david-cameron-comeback-explodes-rishi-sunak-change-candidate-claim,article,politics,Politics,2023-11-13 16:14:54+00:00,Cameron’s comeback explodes Sunak’s ‘change candidate’ claim,https://www.theguardian.com/politics/2023/nov/13/david-cameron-comeback-explodes-rishi-sunak-change-candidate-claim,https://content.guardianapis.com/politics/2023/nov/13/david-cameron-comeback-explodes-rishi-sunak-change-candidate-claim,False,pillar/news,News,907
politics/2023/nov/13/david-cameron-is-a-big-international-figure-but-what-will-he-do-as-foreign-secretary,article,politics,Politics,2023-11-13 16:04:21+00:00,David Cameron is a big international figure but what will he do as UK foreign secretary?,https://www.theguardian.com/politics/2023/nov/13/david-cameron-is-a-big-international-figure-but-what-will-he-do-as-foreign-secretary,https://content.guardianapis.com/politics/2023/nov/13/david-cameron-is-a-big-international-figure-but-what-will-he-do-as-foreign-secretary,False,pillar/news,News,1111
politics/2023/nov/13/david-cameron-a-controversial-legacy-on-the-international-stage,article,politics,Politics,2023-11-13 15:04:32+00:00,Brexit to pints with Xi: why David Cameron is a controversial foreign secretary,https://www.theguardian.com/politics/2023/nov/13/david-cameron-a-controversial-legacy-on-the-international-stage,https://content.guardianapis.com/politics/2023/nov/13/david-cameron-a-controversial-legacy-on-the-international-stage,False,pillar/news,News,1039
us-news/2023/nov/13/democrat-abigail-spanberger-virginia-governor,article,us-news,US news,2023-11-13 14:50:25+00:00,Democrat Abigail Spanberger to quit Congress and run for Virginia governor,https://www.theguardian.com/us-news/2023/nov/13/democrat-abigail-spanberger-virginia-governor,https://content.guardianapis.com/us-news/2023/nov/13/democrat-abigail-spanberger-virginia-governor,False,pillar/news,News,560
australia-news/2023/nov/14/animals-sentient-beings-victorian-cruelty-laws,article,australia-news,Australia news,2023-11-13 14:00:29+00:00,Animals to be recognised as sentient beings under proposed Victorian cruelty laws,https://www.theguardian.com/australia-news/2023/nov/14/animals-sentient-beings-victorian-cruelty-laws,https://content.guardianapis.com/australia-news/2023/nov/14/animals-sentient-beings-victorian-cruelty-laws,False,pillar/news,News,660
us-news/2023/nov/13/first-thing-al-shifa-hospital-in-gaza-no-longer-functioning,article,us-news,US news,2023-11-13 11:25:41+00:00,"First Thing: al-Shifa hospital in Gaza ‘no longer functioning’, says WHO",https://www.theguardian.com/us-news/2023/nov/13/first-thing-al-shifa-hospital-in-gaza-no-longer-functioning,https://content.guardianapis.com/us-news/2023/nov/13/first-thing-al-shifa-hospital-in-gaza-no-longer-functioning,False,pillar/news,News,1510
commentisfree/2023/nov/13/suella-braverman-tory-party-home-secretary,article,commentisfree,Opinion,2023-11-13 11:06:29+00:00,"Suella Braverman is sunk, and so are the Tories: a party of nihilists, led by a loser | Polly Toynbee",https://www.theguardian.com/commentisfree/2023/nov/13/suella-braverman-tory-party-home-secretary,https://content.guardianapis.com/commentisfree/2023/nov/13/suella-braverman-tory-party-home-secretary,False,pillar/opinion,Opinion,1141
us-news/2023/nov/13/january-6-michael-luttig-trump-warning,article,us-news,US news,2023-11-13 11:00:24+00:00,‘I’m more worried today than I was on January 6’: top conservative’s warning to America,https://www.theguardian.com/us-news/2023/nov/13/january-6-michael-luttig-trump-warning,https://content.guardianapis.com/us-news/2023/nov/13/january-6-michael-luttig-trump-warning,False,pillar/news,News,1575
politics/2023/nov/13/david-cameron-returns-to-uk-government-as-foreign-secretary,article,politics,Politics,2023-11-13 10:01:27+00:00,David Cameron returns to UK government as foreign secretary,https://www.theguardian.com/politics/2023/nov/13/david-cameron-returns-to-uk-government-as-foreign-secretary,https://content.guardianapis.com/politics/2023/nov/13/david-cameron-returns-to-uk-government-as-foreign-secretary,False,pillar/news,News,781
commentisfree/2023/nov/13/suella-braverman-islamophobia-britain-muslim-home-secretary,article,commentisfree,Opinion,2023-11-13 09:44:28+00:00,"Suella Braverman has gone, but she proved that hateful xenophobia is never far from the surface in Britain | Nesrine Malik",https://www.theguardian.com/commentisfree/2023/nov/13/suella-braverman-islamophobia-britain-muslim-home-secretary,https://content.guardianapis.com/commentisfree/2023/nov/13/suella-braverman-islamophobia-britain-muslim-home-secretary,False,pillar/opinion,Opinion,1286
politics/2023/nov/13/suella-braverman-sacking-brings-down-curtain-on-turbulent-tenure-as-uk-home-secretary,article,politics,Politics,2023-11-13 09:05:20+00:00,Braverman’s sacking brings down curtain on turbulent tenure as UK home secretary,https://www.theguardian.com/politics/2023/nov/13/suella-braverman-sacking-brings-down-curtain-on-turbulent-tenure-as-uk-home-secretary,https://content.guardianapis.com/politics/2023/nov/13/suella-braverman-sacking-brings-down-curtain-on-turbulent-tenure-as-uk-home-secretary,False,pillar/news,News,959
world/2023/nov/13/first-edition-armistice-day,article,world,World news,2023-11-13 06:49:14+00:00,Monday briefing: Who was really to blame for trouble on Armistice Day,https://www.theguardian.com/world/2023/nov/13/first-edition-armistice-day,https://content.guardianapis.com/world/2023/nov/13/first-edition-armistice-day,False,pillar/news,News,2601
world/2023/nov/13/hungary-plan-target-foreign-influence-ngo-media-fears-sovereignty,article,world,World news,2023-11-13 05:00:25+00:00,Hungarian plan to target foreign influence fuels NGO and media fears ,https://www.theguardian.com/world/2023/nov/13/hungary-plan-target-foreign-influence-ngo-media-fears-sovereignty,https://content.guardianapis.com/world/2023/nov/13/hungary-plan-target-foreign-influence-ngo-media-fears-sovereignty,False,pillar/news,News,676
uk-news/2023/nov/13/supreme-court-rwanda-small-boats-tories-sunak-pivotal,article,uk-news,UK news,2023-11-13 05:00:25+00:00,"Win or lose, supreme court decision on Rwanda policy will be pivotal for Tories",https://www.theguardian.com/uk-news/2023/nov/13/supreme-court-rwanda-small-boats-tories-sunak-pivotal,https://content.guardianapis.com/uk-news/2023/nov/13/supreme-court-rwanda-small-boats-tories-sunak-pivotal,False,pillar/news,News,811
world/2023/nov/13/xi-biden-meeting-overshadowed-by-conflicts-in-ukraine-and-israel-and-us-stance-on-taiwan,article,world,World news,2023-11-13 00:43:35+00:00,Xi-Biden meeting overshadowed by conflicts in Ukraine and Israel – and US stance on Taiwan,https://www.theguardian.com/world/2023/nov/13/xi-biden-meeting-overshadowed-by-conflicts-in-ukraine-and-israel-and-us-stance-on-taiwan,https://content.guardianapis.com/world/2023/nov/13/xi-biden-meeting-overshadowed-by-conflicts-in-ukraine-and-israel-and-us-stance-on-taiwan,False,pillar/news,News,775
commentisfree/2023/nov/12/the-guardian-view-on-farmings-green-transition-the-politics-arent-looking-good,article,commentisfree,Opinion,2023-11-12 18:25:10+00:00,The Guardian view on farming’s green transition: the politics aren’t looking good | Editorial,https://www.theguardian.com/commentisfree/2023/nov/12/the-guardian-view-on-farmings-green-transition-the-politics-arent-looking-good,https://content.guardianapis.com/commentisfree/2023/nov/12/the-guardian-view-on-farmings-green-transition-the-politics-arent-looking-good,False,pillar/opinion,Opinion,559
politics/2023/nov/12/nigel-farage-spotted-in-brisbane-just-before-start-of-im-a-celebrity,article,politics,Politics,2023-11-12 17:47:50+00:00,Nigel Farage spotted in Brisbane just before start of I’m a Celebrity,https://www.theguardian.com/politics/2023/nov/12/nigel-farage-spotted-in-brisbane-just-before-start-of-im-a-celebrity,https://content.guardianapis.com/politics/2023/nov/12/nigel-farage-spotted-in-brisbane-just-before-start-of-im-a-celebrity,False,pillar/news,News,351
